,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
104,0.08477330207824707,0.004531361172799742,0.010306755701700846,0.0020511106280320947,0.001,2,20,"{'learning_rate': 0.001, 'max_depth': 2, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
102,0.045211394627889,0.008236249719657507,0.009307622909545898,0.000940380564571404,0.001,2,5,"{'learning_rate': 0.001, 'max_depth': 2, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
99,0.09142065048217773,0.01747063816544374,0.020612001419067383,0.012986172954438772,0.001,1,40,"{'learning_rate': 0.001, 'max_depth': 1, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
98,0.053521951039632164,0.00448464624949749,0.009974082310994467,0.0016277172912646152,0.001,1,20,"{'learning_rate': 0.001, 'max_depth': 1, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
97,0.04687182108561198,0.0014084949252854187,0.009974400202433268,1.9106571324938627e-06,0.001,1,10,"{'learning_rate': 0.001, 'max_depth': 1, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
108,0.05219562848409017,0.017469552550282604,0.008975982666015625,0.0008187736950258166,0.001,3,5,"{'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
114,0.04122551282246908,0.0016968226024456762,0.01096796989440918,0.0014120882272016153,0.001,4,5,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
128,0.07113790512084961,0.005537498824986798,0.009973526000976562,0.0008163414779396328,0.001,10,20,"{'learning_rate': 0.001, 'max_depth': 10, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
116,0.09473935763041179,0.024110939955005743,0.009643793106079102,0.0009375214153563193,0.001,4,20,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
144,0.047540903091430664,0.0075656970992110245,0.009971062342325846,0.0008159517556744744,0.01,1,5,"{'learning_rate': 0.01, 'max_depth': 1, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
96,0.03823153177897135,0.0017000479688244682,0.009634256362915039,0.00047963233107736406,0.001,1,5,"{'learning_rate': 0.001, 'max_depth': 1, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
141,0.13497471809387207,0.020316826371818555,0.011634031931559244,0.0023508395457582706,0.001,50,40,"{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
140,0.07047915458679199,0.0030840148869784485,0.010638713836669922,0.00047103515003029387,0.001,50,20,"{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
139,0.050865888595581055,0.002825356138452878,0.011299212773640951,0.0024845939098720074,0.001,50,10,"{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
135,0.1406247615814209,0.03598922743281559,0.011968851089477539,0.0014139456933558378,0.001,20,40,"{'learning_rate': 0.001, 'max_depth': 20, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
134,0.09939908981323242,0.02405100809762788,0.013634443283081055,0.005242145297579409,0.001,20,20,"{'learning_rate': 0.001, 'max_depth': 20, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
133,0.0498661994934082,0.0016298576684186336,0.010970830917358398,1.9466795466607238e-07,0.001,20,10,"{'learning_rate': 0.001, 'max_depth': 20, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
132,0.041554927825927734,0.00047002229959503347,0.01196893056233724,0.0014100093357410919,0.001,20,5,"{'learning_rate': 0.001, 'max_depth': 20, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
129,0.14362001419067383,0.027239870134774302,0.011303027470906576,0.0012415248565370936,0.001,10,40,"{'learning_rate': 0.001, 'max_depth': 10, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
127,0.05917986234029134,0.012776974008649819,0.01495512326558431,0.00986989285759444,0.001,10,10,"{'learning_rate': 0.001, 'max_depth': 10, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
126,0.041558265686035156,0.00047411395345674435,0.010306676228841146,0.0004750259625290677,0.001,10,5,"{'learning_rate': 0.001, 'max_depth': 10, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
123,0.13497010866800943,0.013165358982964415,0.013631105422973633,0.0016953886988495374,0.001,5,40,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
122,0.07580018043518066,0.01096054335337839,0.009636799494425455,0.00046712689411052683,0.001,5,20,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
121,0.04986699422200521,0.0014104583377250208,0.010306040445963541,0.0009404928957177735,0.001,5,10,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
120,0.05585010846455892,0.011282655152247693,0.009309689203898111,0.0004726073027757551,0.001,5,5,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
117,0.08908581733703613,0.00047655267971551774,0.013301452000935873,0.0004676276124356294,0.001,4,40,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
115,0.057512362798055015,0.010844246386598968,0.009641249974568685,0.0012444102726748354,0.001,4,10,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
138,0.0611718495686849,0.01647736843895451,0.0106352170308431,0.001691102486705996,0.001,50,5,"{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
0,0.0907598336537679,0.05870996967343456,0.009970982869466146,0.0014132312889376705,1e-05,1,5,"{'learning_rate': 1e-05, 'max_depth': 1, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
93,0.14594308535257974,0.03073256808769191,0.01629010836283366,0.0075220885489019436,0.0001,50,40,"{'learning_rate': 0.0001, 'max_depth': 50, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
25,0.05784924825032552,0.007238247601392026,0.0089720090230306,0.0008095277212940436,1e-05,5,10,"{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
26,0.06349666913350423,0.003390434237306109,0.009640216827392578,0.0012440066890808776,1e-05,5,20,"{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
27,0.11635780334472656,0.02739994776205247,0.011633714040120443,0.0012467707042362465,1e-05,5,40,"{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
28,0.1652232805887858,0.03842352847378122,0.012971321741739908,0.0008218986248403413,1e-05,5,70,"{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
29,0.20744562149047852,0.020012078834616864,0.015292803446451822,0.0004699093033197255,1e-05,5,100,"{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
30,0.043881893157958984,0.0040640954776429055,0.010300636291503906,0.0012460585381705094,1e-05,10,5,"{'learning_rate': 1e-05, 'max_depth': 10, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
31,0.0811147689819336,0.016395204449311994,0.009973843892415365,1.3810910540408108e-06,1e-05,10,10,"{'learning_rate': 1e-05, 'max_depth': 10, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
32,0.0857689380645752,0.019148462770543707,0.0126344362894694,0.001697150423314235,1e-05,10,20,"{'learning_rate': 1e-05, 'max_depth': 10, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
33,0.10438823699951172,0.0020490477321806573,0.011635144551595053,0.0009409987636022739,1e-05,10,40,"{'learning_rate': 1e-05, 'max_depth': 10, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
24,0.046872456868489586,0.007464654666539283,0.010309775670369467,0.001696080171162763,1e-05,5,5,"{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
34,0.23670220375061035,0.017770814675282437,0.03291018803914388,0.012294685490074227,1e-05,10,70,"{'learning_rate': 1e-05, 'max_depth': 10, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
36,0.05352330207824707,0.011862295898504427,0.009970267613728842,0.0008089427812584809,1e-05,20,5,"{'learning_rate': 1e-05, 'max_depth': 20, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
37,0.06349619229634602,0.008474215275650092,0.009307940800984701,0.00047030264365569767,1e-05,20,10,"{'learning_rate': 1e-05, 'max_depth': 20, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
38,0.0764621098836263,0.016455422164598155,0.011304060618082682,0.001695170520203069,1e-05,20,20,"{'learning_rate': 1e-05, 'max_depth': 20, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
39,0.15990781784057617,0.00831967711158853,0.011964797973632812,0.0008125457917077729,1e-05,20,40,"{'learning_rate': 1e-05, 'max_depth': 20, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
40,0.14926727612813315,0.0012439643657285748,0.014627536137898764,0.0009404929561578016,1e-05,20,70,"{'learning_rate': 1e-05, 'max_depth': 20, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
41,0.31881117820739746,0.022114250947662454,0.02426918347676595,0.012465235118875907,1e-05,20,100,"{'learning_rate': 1e-05, 'max_depth': 20, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
42,0.04288260142008463,0.0008149797655911876,0.010638554890950521,0.00046974076636106804,1e-05,50,5,"{'learning_rate': 1e-05, 'max_depth': 50, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
43,0.050199429194132485,0.0012439002686971269,0.010305643081665039,0.0016948742079963273,1e-05,50,10,"{'learning_rate': 1e-05, 'max_depth': 50, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
44,0.07845664024353027,0.018031479262306707,0.011636495590209961,0.0016961834785791069,1e-05,50,20,"{'learning_rate': 1e-05, 'max_depth': 50, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
35,0.2899072964986165,0.04134727906091332,0.015273729960123697,0.0009382998915157717,1e-05,10,100,"{'learning_rate': 1e-05, 'max_depth': 10, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
45,0.09707427024841309,0.0020497055412419854,0.01063680648803711,0.0004722169120308186,1e-05,50,40,"{'learning_rate': 1e-05, 'max_depth': 50, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
23,0.2273875872294108,0.043576649270002654,0.015958070755004883,0.0008141988774749561,1e-05,4,100,"{'learning_rate': 1e-05, 'max_depth': 4, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
21,0.13596860567728677,0.022517062407388735,0.01130207379659017,0.0009456632095729169,1e-05,4,40,"{'learning_rate': 1e-05, 'max_depth': 4, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
1,0.056847572326660156,0.010008368284273575,0.011968692143758139,0.0014079878219688125,1e-05,1,10,"{'learning_rate': 1e-05, 'max_depth': 1, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
2,0.06482474009195964,0.00977262333408587,0.010307232538859049,0.0004704158408268909,1e-05,1,20,"{'learning_rate': 1e-05, 'max_depth': 1, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
3,0.10372217496236165,0.03607910718784617,0.010971307754516602,0.003548317767784288,1e-05,1,40,"{'learning_rate': 1e-05, 'max_depth': 1, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
4,0.12233400344848633,0.022542890011678966,0.035571893056233726,0.005422576426197593,1e-05,1,70,"{'learning_rate': 1e-05, 'max_depth': 1, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
5,0.12100632985432942,0.0024867608872051047,0.011972268422444662,0.0014106269217606159,1e-05,1,100,"{'learning_rate': 1e-05, 'max_depth': 1, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
6,0.06084148089090983,0.013850431401416471,0.009304523468017578,0.0004627746997503615,1e-05,2,5,"{'learning_rate': 1e-05, 'max_depth': 2, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
7,0.06316407521565755,0.02021578775271298,0.030917565027872723,0.014726715377252952,1e-05,2,10,"{'learning_rate': 1e-05, 'max_depth': 2, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
8,0.07446646690368652,0.020702915854461507,0.01196726163228353,0.0008147832843135761,1e-05,2,20,"{'learning_rate': 1e-05, 'max_depth': 2, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
