,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
9,0.11202843983968098,0.02124962317633965,0.010305325190226236,0.0009426845569182983,1e-05,2,40,"{'learning_rate': 1e-05, 'max_depth': 2, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
22,0.15026362737019858,0.034108787534224215,0.01329819361368815,0.00047092078736172264,1e-05,4,70,"{'learning_rate': 1e-05, 'max_depth': 4, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
10,0.19182038307189941,0.008553231194940452,0.04288951555887858,0.0035525194492020207,1e-05,2,70,"{'learning_rate': 1e-05, 'max_depth': 2, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
12,0.06183171272277832,0.021862504919024122,0.021612803141276043,0.016472740017480357,1e-05,3,5,"{'learning_rate': 1e-05, 'max_depth': 3, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
13,0.04753899574279785,0.006778515015603111,0.012633403142293295,0.003388704160984717,1e-05,3,10,"{'learning_rate': 1e-05, 'max_depth': 3, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
14,0.05751713116963705,0.0038562610856290908,0.014622131983439127,0.001242415546849257,1e-05,3,20,"{'learning_rate': 1e-05, 'max_depth': 3, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
15,0.08710225423177083,0.0069251064106616595,0.011304775873819986,0.0009440332560060365,1e-05,3,40,"{'learning_rate': 1e-05, 'max_depth': 3, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
16,0.2014603614807129,0.05731119698357323,0.012631972630818685,0.002488820545349671,1e-05,3,70,"{'learning_rate': 1e-05, 'max_depth': 3, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
17,0.23071606953938803,0.05081666930514475,0.019945542017618816,0.010586747174325905,1e-05,3,100,"{'learning_rate': 1e-05, 'max_depth': 3, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
18,0.047870238622029625,0.010171318293565126,0.010638554890950521,0.0012454295323788918,1e-05,4,5,"{'learning_rate': 1e-05, 'max_depth': 4, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
19,0.04753851890563965,0.0030832436726231267,0.01795220375061035,0.009906147195681721,1e-05,4,10,"{'learning_rate': 1e-05, 'max_depth': 4, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
20,0.06349579493204753,0.009543160644286999,0.014294862747192383,0.0054221329908055544,1e-05,4,20,"{'learning_rate': 1e-05, 'max_depth': 4, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
11,0.22273715337117514,0.02621416759092,0.012966156005859375,0.0008140054665301639,1e-05,2,100,"{'learning_rate': 1e-05, 'max_depth': 2, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
94,0.2204000155131022,0.018670016776145895,0.013962348302205404,0.0008131282408265336,0.0001,50,70,"{'learning_rate': 0.0001, 'max_depth': 50, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
46,0.21975000699361166,0.05421060576358184,0.0182803471883138,0.0016938790355892814,1e-05,50,70,"{'learning_rate': 1e-05, 'max_depth': 50, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
48,0.04055603345235189,0.006777689043829461,0.015958388646443684,0.00990616314466718,0.0001,1,5,"{'learning_rate': 0.0001, 'max_depth': 1, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
73,0.0462036927541097,0.001251325345081516,0.009308497111002604,0.0012435181465142383,0.0001,5,10,"{'learning_rate': 0.0001, 'max_depth': 5, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
74,0.08809598286946614,0.01506524312824386,0.020613352457682293,0.01363203313147946,0.0001,5,20,"{'learning_rate': 0.0001, 'max_depth': 5, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
75,0.13596844673156738,0.013561705616194441,0.024942398071289062,0.009904675175798652,0.0001,5,40,"{'learning_rate': 0.0001, 'max_depth': 5, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
76,0.138628880182902,0.006665264821313415,0.012300888697306315,0.0009408301309170082,0.0001,5,70,"{'learning_rate': 0.0001, 'max_depth': 5, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
77,0.18384226163228354,0.0024883530529936056,0.01595727602640788,0.0008130308078255594,0.0001,5,100,"{'learning_rate': 0.0001, 'max_depth': 5, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
78,0.04853240648905436,0.005884062316546209,0.01795482635498047,0.013459097526630368,0.0001,10,5,"{'learning_rate': 0.0001, 'max_depth': 10, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
79,0.07380302747090657,0.010586597439605135,0.011635144551595053,0.003083097920462307,0.0001,10,10,"{'learning_rate': 0.0001, 'max_depth': 10, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
80,0.10804422696431477,0.00738593696342435,0.012302716573079428,0.0018758186569410925,0.0001,10,20,"{'learning_rate': 0.0001, 'max_depth': 10, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
81,0.1220087210337321,0.02737763482326558,0.012304067611694336,0.00046049736433663603,0.0001,10,40,"{'learning_rate': 0.0001, 'max_depth': 10, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
72,0.039892117182413735,0.0008136154171200363,0.00964053471883138,0.0012434542093377812,0.0001,5,5,"{'learning_rate': 0.0001, 'max_depth': 5, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
82,0.2104372183481852,0.015471635299901657,0.02892462412516276,0.009392279375777622,0.0001,10,70,"{'learning_rate': 0.0001, 'max_depth': 10, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
84,0.05884305636088053,0.012215024819903771,0.009972413380940756,0.0014099525856230543,0.0001,20,5,"{'learning_rate': 0.0001, 'max_depth': 20, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
85,0.07413331667582194,0.0157579955524645,0.014300664265950521,0.006175417101075142,0.0001,20,10,"{'learning_rate': 0.0001, 'max_depth': 20, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
86,0.0827794075012207,0.021173224809580667,0.00964061419169108,0.00047131497203910396,0.0001,20,20,"{'learning_rate': 0.0001, 'max_depth': 20, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
87,0.11735622088114421,0.024385521730941846,0.012296756108601889,0.0009449886196155826,0.0001,20,40,"{'learning_rate': 0.0001, 'max_depth': 20, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
88,0.17220473289489746,0.02858474698898573,0.013962745666503906,0.0008145882133092093,0.0001,20,70,"{'learning_rate': 0.0001, 'max_depth': 20, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
89,0.2925569216410319,0.038341045096137664,0.016618092854817707,0.000467784070665096,0.0001,20,100,"{'learning_rate': 0.0001, 'max_depth': 20, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
90,0.0688158671061198,0.010586118251355916,0.015624523162841797,0.010115877603136291,0.0001,50,5,"{'learning_rate': 0.0001, 'max_depth': 50, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
91,0.05850553512573242,0.012939302825357064,0.009974320729573568,1.1239159602905075e-07,0.0001,50,10,"{'learning_rate': 0.0001, 'max_depth': 50, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
92,0.06948232650756836,0.003291452219214679,0.010303576787312826,0.0004692919268200093,0.0001,50,20,"{'learning_rate': 0.0001, 'max_depth': 50, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
83,0.20977139472961426,0.014664684889377352,0.01562650998433431,0.0016941417642135565,0.0001,10,100,"{'learning_rate': 0.0001, 'max_depth': 10, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
47,0.27792175610860187,0.031010872333769073,0.03789710998535156,0.023090802248293227,1e-05,50,100,"{'learning_rate': 1e-05, 'max_depth': 50, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
71,0.2450102965037028,0.020118001787686118,0.020612080891927082,0.00799233498161253,0.0001,4,100,"{'learning_rate': 0.0001, 'max_depth': 4, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
69,0.09075729052225749,0.001409841806789219,0.011301755905151367,0.0012446436501874472,0.0001,4,40,"{'learning_rate': 0.0001, 'max_depth': 4, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
49,0.04088981946309408,0.0008146858864441918,0.008643309275309244,0.0016960743843016423,0.0001,1,10,"{'learning_rate': 0.0001, 'max_depth': 1, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
50,0.07746068636576335,0.033390606620713435,0.013960679372151693,0.008463536803340575,0.0001,1,20,"{'learning_rate': 0.0001, 'max_depth': 1, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
51,0.10870782534281413,0.025402790756883592,0.008980830510457357,0.0008150933310919004,0.0001,1,40,"{'learning_rate': 0.0001, 'max_depth': 1, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
52,0.1486042340596517,0.032572523514943885,0.02027726173400879,0.01528550267328251,0.0001,1,70,"{'learning_rate': 0.0001, 'max_depth': 1, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
53,0.14627663294474283,0.02556146992314281,0.010970433553059896,0.0008126414719618197,0.0001,1,100,"{'learning_rate': 0.0001, 'max_depth': 1, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
54,0.06316669782002766,0.00908289546240643,0.014292081197102865,0.00682540077871538,0.0001,2,5,"{'learning_rate': 0.0001, 'max_depth': 2, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
55,0.051866372426350914,0.008806311983824193,0.012960116068522135,0.006362884034605809,0.0001,2,10,"{'learning_rate': 0.0001, 'max_depth': 2, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
56,0.08809677759806316,0.0020499114384051912,0.009308338165283203,0.001243943218744478,0.0001,2,20,"{'learning_rate': 0.0001, 'max_depth': 2, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
57,0.08477489153544109,0.014865525196350158,0.011633157730102539,0.0018856507283757226,0.0001,2,40,"{'learning_rate': 0.0001, 'max_depth': 2, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
70,0.17020726203918457,0.02846786958314759,0.0156248410542806,0.0024870995801725506,0.0001,4,70,"{'learning_rate': 0.0001, 'max_depth': 4, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
58,0.12400070826212566,0.02867812063514196,0.015293280283610025,0.006927677591332768,0.0001,2,70,"{'learning_rate': 0.0001, 'max_depth': 2, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
60,0.05186017354329427,0.010586432711246953,0.013964176177978516,0.006359008055831388,0.0001,3,5,"{'learning_rate': 0.0001, 'max_depth': 3, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
61,0.04819623629252116,0.0069217958756282,0.009972890218098959,0.0008132253825591487,0.0001,3,10,"{'learning_rate': 0.0001, 'max_depth': 3, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
62,0.09141953786214192,0.012670834534214715,0.016290028889973957,0.009646853546340206,0.0001,3,20,"{'learning_rate': 0.0001, 'max_depth': 3, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
63,0.09773556391398112,0.019815238882371078,0.010306676228841146,0.00124353932612189,0.0001,3,40,"{'learning_rate': 0.0001, 'max_depth': 3, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
64,0.13995869954427084,0.030796633657394303,0.011968056360880533,0.0008130309476564575,0.0001,3,70,"{'learning_rate': 0.0001, 'max_depth': 3, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
65,0.21442286173502603,0.010003568666985273,0.01994943618774414,0.005703256603562966,0.0001,3,100,"{'learning_rate': 0.0001, 'max_depth': 3, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
66,0.05086477597554525,0.00826351185440335,0.014626820882161459,0.008707010518157842,0.0001,4,5,"{'learning_rate': 0.0001, 'max_depth': 4, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
67,0.04787071545918783,0.0008084567969620882,0.010968844095865885,0.0016307337041137808,0.0001,4,10,"{'learning_rate': 0.0001, 'max_depth': 4, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
68,0.08410867055257161,0.018022563794921398,0.009637594223022461,0.00046618195575725294,0.0001,4,20,"{'learning_rate': 0.0001, 'max_depth': 4, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
59,0.15292437871297201,0.03081659334870515,0.011301755905151367,0.0004710346270934845,0.0001,2,100,"{'learning_rate': 0.0001, 'max_depth': 2, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
95,0.31149641672770184,0.004624544084803826,0.03091883659362793,0.01095401753588388,0.0001,50,100,"{'learning_rate': 0.0001, 'max_depth': 50, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
